IMEISV,IMSI
3517100513715106,454061106146375
3520370318002500,454061101461877
3586970439277801,454063307203371
3520370318617600,454061101465743
0130360085775504,454061106125695
0124170006740115,454063307045082
3596160428857001,454063307176573
0124200048667015,454061106030708
3585370485774801,454061101310973
3586970445882301,454061199852435
0124300044378713,454063307031810
3581500436604001,454061106013436
0125410051817714,454063307078312
0128380078807313,454063307307025
3593720476459301,454063302970219
3564400432906301,454063302875473
3596160437828701,454063302984487
3593530400188064,454061101466943
3562160448295000,454063302986310
3585370411412601,454063883719850
3584900449171801,454061101422767
0130030061445804,454063307312462
3597780424693601,454063302959797
0130070019639905,454063307277635
3585370420607001,454061101428072
3553010437748701,454063302518277
0130440087109103,454061106140125
0125420086380515,454063307095872
3585370466347501,454063302909982
3596160457134101,454063302895274
3547170498622911,454063302842351
3585670415320327,454061101279124
3515540527097701,454063307030715
3586970453089401,454063302325960
3517510495615401,454063302802545
0127990044102309,454061105025034
3595750439448801,454063302418636
0130050042511902,454063307247663
3562990401691101,454063302707003
0130060002164404,454063307315419
3596510469501501,454061101460114
3520370313638200,454061101461413
3581500456084501,454063302377843
0130030063595105,454063307214972
0127430032843815,454061106028114
0126550007135510,454061106054931
0124170056665912,454063306024620
3593720447398101,454061101390795
3596160443641601,454061101475352
3585370410462501,454063300852207
3565310466896501,454063308029708
0124240078005811,454063307053695
0129580061707515,454063307236011
3553100488355401,454061101172321
3578530491337201,454063302499093
0125360017650115,454061106046074
3529740217847016,454061101383106
0130050049747102,454063307270253
3577460216736739,454063391446692
3520370318716600,454061101465564
3574530415742801,454063302620261
3518230599682301,454061101497797
3585060432452664,454063300667950
3599590405946401,454063308006234
3520370317995200,454061101465092
0130030001113302,454063307245802
0124220045896714,454061106003555
0130070093858102,454061106036002
3582170455622864,454061192658059
3515220522000201,454063302401410
0127480047862014,454063307234239
3521670528193801,454063302991729
3581500456065001,454063302596123
3581500490259401,454063300753864
3521670532048901,454063308017731
3542320423224000,454063303045299
3571490213897125,454061192640047
0130340004342705,454063307086652
3517100513353506,454061101331506
0125410018154806,454063307109143
0124300035444715,454063307078002
3580960428631601,454063307018259
3515540521454801,454063302532220
3596160428078101,454063307036427
0127560053297810,454063307192323
3598710407127401,454061101475508
3590900450886801,454063302930070
0125330024394006,454063307088910
0130440048112305,454063307327952
3590900473964501,454063302945031
3515540524120801,454061101292675
3521670563877601,454063307079808
3521670537910701,454063308025479
3585370474142701,454063302945807
0124200054230813,454063307003814
0130300023445502,454061106101475
3522640500890703,454063302546780
3596510465582401,454063302040923
0128490094401611,454063307090226
0130050040199705,454063307132002
3595750447930401,454061101390822
0124290039563806,454063307066263
3553100492638001,454061101318008
0130040021683205,454063307238016
0124310041950315,454063307036230
3547810483982601,454063302829920
3585370406550101,454063302760856
0127480040640309,454063307178734
3547950403146401,454061083711867
3581500455702001,454063308014811
3596160452906601,454063302988420
0130060095890001,454061105022214
0130310008229200,454063307310098
3517100513085108,454063307356652
0130290037386705,454063307091014
3581500447646401,454063307040112
3597780429918801,454063302835714
0126460091432415,454063307171479
3559210425917501,454063302154250
0128410088688513,454063307235067
3597850400467501,454063302552736
3590900420822901,454063883733177
3597780430373601,454063882165635
0125340037269215,454061106063170
0127540055845914,454061106087225
3596160438016901,454063307130634
3596160420075401,454063302966742
3597780495250901,454063302662447
0125370095228114,454063307078502
0127520057668015,454061106131256
0128400059686315,454063307267488
3596160419954401,454061101451803
0127480035414310,454061106074236
0130040036243604,454061106025175
0130020031197604,454063307229747
0124160032984115,454063307014770
0130460050628103,454061106153838
3517100555350308,454061106158635
0127470051910615,454063307227915
0124230057514214,454063307006932
0130410072827905,454063307033613
3581500437425501,454063883731892
0124280048090013,454063306026036
0127540023719310,454061106074199
3585060417108864,454063302137296
3518220548507801,454063302811853
0130340049776002,454063307310739
3515540529379201,454061101454640
3591480404992601,454061100121978
0129590011361415,454063307369554
3597780429944801,454063302485320
3581500458486201,454063302829396
0128460050555315,454063307042543
0128000099267505,454063306046116
3580000407626801,454063302719209
3590900449633101,454061101051707
3585370411396001,454063302914673
3586970416492301,454063302299632
0130340065003502,454061106123514
0125380030019606,454063307093223
0125380050314215,454063307072352
0125420027082813,454061106036290
0130030007346505,454063307375336
3591880470491501,454063307321798
3518220561123501,454063302036553
0126580002931312,454063307158965
3585370406551201,454063302504448
0130490003394905,454063307313155
3596160450551201,454061100384968
0128420076409215,454061106106931
3596160408204201,454061083704311
0125400055153215,454061106039188
0124290058126215,454063306029595
3521670555367301,454061101510066
0130060001564905,454063307225693
3520370313650900,454061101456780
3596510447877001,454063307060401
3590900451276801,454063302707379
3585370426810501,454061101434887
0130030051225704,454063307210823
0130620030231404,454061199833376
0127460030170915,454061106070654
3585670416820927,454063302288159
3596160433427201,454063302969596
3517100513259608,454061106148541
3593720483505501,454061106114258
3596160408135701,454063302914171
0124220004086015,454063307129912
3518220574675001,454061101438155
0125450014200014,454063307105669
3547950453777001,454063302855661
0125350097321315,454063307115554
3531420484330200,454064500557963
3585370424559701,454063302802114
0130390003032105,454063307330704
0129270041776907,454061105016785
3596160455766301,454063302693917
3591480410607801,454063300414994
3518230563097101,454063302848056
3585370484219601,454063302714968
0124190083587614,454061105022406
3515540522533901,454063307201346
0124170024146915,454063307025451
3596160470661201,454061100319140
3596160436972501,454063302965191
0130380056880204,454063307301723
3521670543643301,454063302204170
3515220503252301,454063302389198
0125420079933314,454061106044879
0130400052093805,454063307285918
0130080066678902,454063307271424
0125390081149813,454061106036387
0127430029528713,454063307239161
3518230523581701,454063302927957
0130450048895303,454063307310943
3595750450053001,454061101287916
0130330099027505,454063307240234
3522640500559403,454063308041293
0125350087048215,454063307077191
3596160487473601,454063302910687
0125420036123114,454063307117212
3520370313640300,454061101457263
0126820009129264,454063302465248
0130020010474103,454063307260764
0130390018293205,454063307355876
3590900421783001,454063300311815
0130060091413605,454063307258628
0127450015485515,454063307043933
0124270038558115,454063307107995
0126500058627614,454063307327765
0130060017617705,454061106120991
0130330044320304,454063307367939
3596160453301401,454063300119605
0125460083460014,454063307152960
0126820009161964,454061101154438
3597780451852801,454063302945121
3597780427474601,454063308020467
3599590425302601,454063302019749
3521670531829101,454063308028434
0130470029724803,454063302961286
3521670521561801,454063307265478
0124180076651215,454063306032900
3596160484399801,454063302071748
3595750450386601,454061101361522
0124160030187615,454063307030923
3531420491408900,454064500564362
0126530001564915,454063307016381
3544060495171201,454063302962942
0124280036836114,454061106020169
3518160519173801,454063302005556
3596510484413701,454063500110571
3520370318370900,454061101457256
0127540051640210,454063307174975
0130050062995805,454063307298514
0126580047941513,454061106055590
0124250096888314,454063307258486
0130540015443705,454063307122507
0127450089507014,454063307150035
0125370076593204,454063307072000
0125350019250804,454063307086523
3596160408462901,454063302872253
0126460028661613,454063307187432
0125330041374706,454063307132728
3596160439166401,454061100353964
0124180041250514,454063307244225
0129570064391914,454063307288543
0130320060181804,454061106102880
3597780447530601,454061101486092
0127450043919615,454063307239044
3586970420325401,454063302239532
3588480425607301,454063302949725
3581500474362601,454061101170131
0125350024999206,454063307117029
3595750481455401,454061106022041
0125400076807613,454063307074400
0132150037664902,454061105001554
0130030060329705,454063307086455
0127560015496415,454063883792709
3596160455784701,454063307060864
0130450016112803,454061083790641
3547810484196801,454061101110365
3595750483385001,454063302188964
0126510098439809,454063307064274
3584210414613001,454063302756140
3581500429239101,454063302894203
3521670527588901,454063308034886
3585080461741864,454061192646385
0128420013433211,454063307261939
